,0
2138,39.25
2139,14.0
2140,9.25
2141,0.0
2142,3.25
2143,12.25
2144,3.75
2145,20.75
2146,19.75
2147,43.75
2148,19.0
2149,29.5
2150,31.0
2151,7.25
2152,62.0
2153,2.25
2154,19.75
2155,11.25
2156,16.25
2157,23.0
2158,18.0
2159,18.25
2160,22.0
2161,14.0
2162,25.25
2163,22.75
2164,7.0
2165,11.0
2166,29.5
2167,51.0
2168,79.25
2169,26.0
2170,35.25
2171,19.5
2172,14.5
2173,19.75
2174,38.75
2175,0.0
2176,40.75
2177,14.25
2178,29.5
2179,3.25
2180,20.25
2181,15.5
2182,7.0
2183,29.5
2184,12.25
2185,53.5
2186,19.25
2187,8.0
2188,28.0
2189,42.5
2190,2.0
2191,11.75
2192,23.75
2193,14.25
2194,22.0
2195,13.25
2196,32.0
2197,48.75
2198,2.75
2199,54.75
2200,39.5
2201,24.25
2202,12.5
2203,15.0
2204,26.5
2205,10.0
2206,11.75
2207,26.0
2208,0.0
2209,38.5
2210,27.25
2211,53.0
2212,31.75
2213,21.25
2214,34.0
2215,34.0
2216,22.75
2217,24.5
2218,15.5
2219,33.0
2220,24.75
2221,37.25
2222,29.0
2223,23.75
2224,30.75
2225,35.0
2226,9.5
2227,51.75
2228,2.5
2229,11.25
2230,35.0
2231,31.75
2232,16.25
2233,4.25
2234,6.25
2235,21.25
2236,8.5
2237,24.25
2238,43.25
2239,16.25
2240,58.75
2241,17.5
2242,4.5
2243,37.0
2244,8.5
2245,42.5
2246,15.0
2247,0.0
2248,19.25
2249,9.5
2250,12.0
2251,30.0
2252,20.25
2253,29.0
2254,0.0
2255,27.75
2256,35.25
2257,13.25
2258,18.0
2259,39.0
2260,40.75
2261,59.0
2262,16.5
2263,16.75
2264,23.0
2265,75.0
2266,10.75
2267,32.25
2268,58.75
2269,46.5
2270,16.25
2271,6.75
2272,46.75
2273,35.5
2274,13.25
2275,6.75
2276,11.0
2277,16.75
2278,28.0
2279,1.25
2280,32.5
2281,10.0
2282,7.75
2283,2.0
2284,15.75
2285,3.25
2286,9.25
2287,6.0
2288,14.25
2289,9.5
2290,13.0
2291,0.25
2292,9.0
2293,40.25
2294,9.25
2295,5.25
2296,6.75
2297,17.5
2298,11.5
2299,10.0
2300,15.0
2301,27.5
2302,14.25
2303,30.5
2304,30.75
2305,36.75
2306,38.0
2307,30.5
2308,29.0
2309,41.25
2310,24.5
2311,48.5
2312,37.25
2313,0.75
2314,30.0
2315,43.5
2316,0.0
2317,7.5
2318,36.25
2319,29.5
2320,49.25
2321,20.25
2322,10.5
2323,31.5
2324,36.25
2325,20.75
2326,14.5
2327,0.0
2328,23.5
2329,27.0
2330,8.0
2331,3.25
2332,14.5
2333,28.75
2334,45.75
2335,6.25
2336,50.25
2337,8.0
2338,22.25
2339,7.0
2340,20.0
2341,27.5
2342,44.5
2343,37.0
2344,14.25
2345,27.25
2346,17.25
2347,8.0
2348,3.0
2349,21.75
2350,5.75
2351,16.0
2352,1.5
2353,25.0
2354,33.25
2355,15.0
2356,29.25
2357,8.75
2358,8.25
2359,48.75
2360,19.75
2361,18.5
2362,48.75
2363,28.25
2364,55.5
2365,65.75
2366,34.25
2367,30.5
2368,19.0
2369,7.5
2370,0.0
2371,33.0
2372,16.0
2373,22.75
2374,45.0
2375,39.0
2376,11.0
2377,1.5
2378,44.75
2379,5.5
2380,1.5
2381,15.25
2382,23.25
2383,5.25
2384,35.25
2385,5.0
2386,7.75
2387,32.75
2388,54.25
2389,54.5
2390,8.75
2391,4.5
2392,8.0
2393,34.75
2394,6.25
2395,7.75
2396,32.5
2397,27.0
2398,41.25
2399,26.0
2400,25.25
2401,65.25
2402,44.0
2403,47.0
2404,4.25
2405,2.0
2406,22.75
2407,12.75
2408,19.75
2409,0.0
2410,0.0
2411,12.5
2412,33.75
2413,11.5
2414,1.25
2415,17.5
2416,43.75
2417,24.0
2418,21.5
2419,43.75
2420,46.75
2421,53.0
2422,18.0
2423,24.5
2424,16.75
2425,49.25
2426,3.5
2427,15.75
2428,40.5
2429,16.0
2430,14.25
2431,25.5
2432,28.25
2433,47.0
2434,15.25
2435,16.75
2436,22.0
2437,19.5
2438,3.25
2439,27.75
2440,7.0
2441,56.0
2442,17.0
2443,7.0
2444,23.75
2445,43.0
2446,39.25
2447,7.75
2448,29.5
2449,17.0
2450,41.25
2451,14.75
2452,10.25
2453,26.5
2454,10.75
2455,17.75
2456,18.0
2457,70.5
2458,31.0
2459,50.25
2460,21.5
2461,16.25
2462,3.0
2463,12.25
2464,21.5
2465,49.25
2466,5.75
2467,15.5
2468,10.75
2469,0.0
2470,0.0
2471,20.25
2472,15.0
2473,38.25
2474,34.0
2475,31.5
2476,35.25
2477,16.0
2478,9.75
2479,34.75
2480,30.75
2481,-0.5
2482,43.0
2483,14.0
2484,32.75
2485,13.0
2486,22.5
2487,27.0
2488,43.25
2489,36.75
2490,16.25
2491,26.5
2492,21.5
2493,5.5
2494,8.75
2495,55.0
2496,4.5
2497,23.5
2498,15.25
2499,10.0
2500,21.75
2501,9.0
2502,10.75
2503,17.5
2504,41.0
2505,9.0
2506,49.5
2507,18.25
2508,26.5
2509,61.75
2510,0.0
2511,1.5
2512,17.25
2513,1.25
2514,-1.0
2515,6.0
2516,27.5
2517,36.0
2518,21.5
2519,29.5
2520,24.5
2521,25.75
2522,20.0
2523,27.75
2524,0.0
2525,11.25
2526,5.25
2527,23.0
2528,1.5
2529,3.5
2530,33.0
2531,29.0
2532,11.5
2533,24.0
2534,7.25
2535,21.75
2536,13.25
2537,16.0
2538,17.5
2539,20.25
2540,40.25
2541,28.5
2542,9.5
2543,19.0
2544,57.75
2545,11.5
2546,29.5
2547,4.25
2548,4.75
2549,25.75
2550,32.75
2551,13.75
2552,37.75
2553,8.0
2554,14.25
2555,26.0
2556,22.25
2557,19.0
2558,32.0
2559,21.0
2560,3.0
2561,26.25
2562,26.25
2563,12.5
2564,34.5
2565,7.25
2566,14.0
2567,41.25
2568,37.75
2569,18.0
2570,14.75
2571,26.25
2572,-0.5
2573,10.0
2574,28.25
2575,3.5
2576,57.25
2577,0.0
2578,16.0
2579,9.5
2580,29.25
2581,4.0
2582,30.25
2583,36.0
2584,15.5
2585,20.5
2586,27.5
2587,10.5
2588,33.75
2589,35.5
2590,16.75
2591,14.75
2592,4.0
2593,3.0
2594,49.75
2595,43.25
2596,38.75
2597,9.25
2598,24.5
2599,49.5
2600,5.5
2601,15.5
2602,37.5
2603,12.25
2604,11.5
2605,14.0
2606,1.25
2607,19.75
2608,54.0
2609,34.75
2610,33.25
2611,36.5
2612,17.0
2613,42.75
2614,7.75
2615,32.75
2616,34.25
2617,35.25
2618,28.5
2619,23.25
2620,20.75
2621,26.75
2622,22.25
2623,22.5
2624,12.75
2625,-0.5
2626,0.0
2627,5.25
2628,34.25
2629,20.75
2630,35.5
2631,29.25
2632,1.25
2633,29.75
2634,28.75
2635,0.0
2636,5.75
2637,12.0
2638,0.0
2639,15.25
2640,38.5
2641,3.0
2642,10.5
2643,22.75
2644,6.25
2645,13.75
2646,38.25
2647,29.75
2648,2.0
2649,50.25
2650,56.5
2651,26.75
2652,9.5
2653,16.25
2654,4.75
2655,10.0
2656,21.25
2657,22.25
2658,14.25
2659,29.0
2660,14.75
2661,22.75
2662,10.0
2663,26.0
2664,19.75
2665,31.75
2666,58.5
2667,28.75
2668,11.5
2669,47.5
2670,33.5
2671,3.0
2672,14.25
2673,45.25
2674,24.0
2675,18.0
2676,15.5
2677,33.0
2678,0.25
2679,41.75
2680,9.0
2681,28.25
2682,17.75
2683,15.0
2684,0.0
2685,14.0
2686,37.25
2687,-0.25
2688,19.0
2689,2.0
2690,32.75
2691,39.75
2692,15.75
2693,19.5
2694,10.75
2695,16.0
2696,26.0
2697,14.5
2698,5.5
2699,0.0
2700,11.25
2701,8.75
2702,5.5
2703,15.75
2704,4.5
2705,54.25
2706,16.25
2707,3.5
2708,44.5
2709,21.5
2710,70.25
2711,13.5
2712,26.0
2713,53.25
2714,0.0
2715,28.5
2716,2.0
2717,38.75
2718,19.0
2719,33.5
2720,2.0
2721,13.75
2722,24.5
2723,35.0
2724,9.0
2725,24.5
2726,5.0
2727,17.75
2728,13.25
2729,29.75
2730,11.75
2731,3.0
2732,49.25
2733,46.25
2734,24.25
2735,11.0
2736,16.0
2737,11.75
2738,5.75
2739,33.0
2740,33.5
2741,20.0
2742,28.75
2743,31.0
2744,11.0
2745,12.25
2746,4.5
2747,5.25
2748,11.75
2749,11.75
2750,16.5
2751,7.5
2752,21.25
2753,33.5
2754,28.25
2755,14.75
2756,10.25
2757,22.5
2758,26.75
2759,24.75
2760,40.5
2761,13.25
2762,15.5
2763,50.5
2764,15.0
2765,49.0
2766,43.75
2767,10.25
2768,27.25
2769,19.5
2770,49.5
2771,14.0
2772,29.75
2773,20.75
2774,12.0
2775,33.0
2776,15.25
2777,43.25
2778,0.0
2779,18.5
2780,29.25
2781,53.75
2782,19.25
2783,24.25
2784,14.0
2785,22.75
2786,45.5
2787,3.0
2788,51.25
2789,14.75
2790,5.5
2791,0.75
2792,43.75
2793,1.25
2794,15.75
2795,31.75
2796,13.5
2797,43.75
2798,15.5
2799,42.0
2800,56.5
2801,15.75
2802,20.75
2803,37.75
2804,42.25
2805,26.0
2806,0.0
2807,18.75
2808,35.25
2809,67.5
2810,10.25
2811,24.5
2812,24.75
2813,11.75
2814,3.0
2815,7.5
2816,28.25
2817,21.5
2818,16.5
2819,61.25
2820,15.75
2821,7.25
2822,3.25
2823,55.25
2824,7.0
2825,18.0
2826,23.75
2827,16.75
2828,6.0
2829,26.5
2830,20.0
2831,5.5
2832,37.75
2833,59.0
2834,58.25
2835,32.75
2836,22.25
2837,19.75
2838,20.5
2839,19.25
2840,61.0
2841,14.75
2842,43.0
2843,2.0
2844,20.25
2845,8.5
2846,12.0
2847,0.0
2848,15.25
2849,23.0
2850,8.75
2851,14.5
2852,3.5
2853,8.5
2854,14.25
2855,54.0
2856,27.0
2857,14.25
2858,3.5
2859,59.5
2860,32.25
2861,18.0
2862,30.25
2863,37.0
2864,27.75
2865,4.25
2866,22.75
2867,8.25
2868,27.0
2869,16.5
2870,33.25
2871,16.25
2872,8.25
2873,20.0
2874,19.25
2875,4.25
2876,7.25
2877,48.0
2878,12.75
2879,15.75
2880,21.75
2881,14.0
2882,21.75
2883,12.75
2884,32.0
2885,44.25
2886,0.0
2887,0.0
2888,21.75
2889,10.5
2890,28.5
2891,16.25
2892,2.0
2893,17.5
2894,12.25
2895,13.0
2896,12.75
2897,10.5
2898,17.0
2899,7.75
2900,58.25
2901,24.75
2902,20.0
2903,24.0
2904,19.75
2905,7.5
2906,20.5
2907,24.25
2908,15.75
2909,6.75
2910,42.25
2911,12.25
2912,19.5
2913,1.5
2914,14.5
2915,3.25
2916,19.75
2917,16.75
2918,21.75
2919,12.75
2920,11.5
2921,46.25
2922,0.0
2923,14.25
2924,8.5
2925,8.25
2926,6.0
2927,31.5
2928,27.25
2929,16.75
2930,26.0
2931,46.75
2932,5.5
2933,12.75
2934,15.5
2935,1.25
2936,57.25
2937,34.75
2938,40.25
2939,16.0
2940,3.25
2941,21.0
2942,31.75
2943,19.25
2944,45.5
2945,38.5
2946,9.5
2947,28.5
2948,33.25
2949,25.75
2950,6.75
2951,10.75
2952,39.5
2953,12.0
2954,7.25
2955,37.25
2956,7.5
2957,56.5
2958,0.0
2959,19.5
2960,13.5
2961,2.0
2962,50.75
2963,0.75
2964,21.0
2965,7.5
2966,19.0
2967,6.0
2968,5.25
2969,36.25
2970,21.5
2971,24.5
2972,36.25
2973,1.25
2974,26.0
2975,28.0
2976,16.75
2977,24.25
2978,15.75
2979,33.5
2980,27.5
2981,-0.5
2982,9.75
2983,8.5
2984,39.25
2985,37.0
2986,56.75
2987,29.5
2988,41.25
2989,31.0
2990,26.75
2991,11.0
2992,10.0
2993,15.5
2994,34.25
2995,3.0
2996,9.75
2997,1.25
2998,39.75
2999,38.25
3000,19.5
3001,25.0
3002,4.0
3003,11.75
3004,29.0
3005,12.25
3006,13.0
3007,24.0
3008,4.0
3009,5.25
3010,6.0
3011,18.5
3012,13.75
3013,12.25
3014,11.25
3015,32.75
3016,4.0
3017,18.75
3018,5.0
3019,8.25
3020,31.25
3021,30.75
3022,25.75
3023,34.5
3024,12.0
3025,37.5
3026,37.5
3027,28.25
3028,10.25
3029,16.25
3030,29.0
3031,27.5
3032,11.0
3033,4.5
3034,8.25
3035,37.75
3036,26.25
3037,8.0
3038,2.0
3039,20.25
3040,14.0
3041,66.25
3042,21.75
3043,20.5
3044,40.25
3045,1.25
3046,23.25
3047,3.25
3048,16.0
3049,8.25
3050,10.75
3051,27.25
3052,7.25
3053,18.5
3054,11.5
3055,5.5
3056,18.5
3057,20.25
3058,13.75
3059,1.25
3060,44.5
3061,31.75
3062,9.75
3063,25.5
3064,40.5
3065,33.5
3066,17.0
3067,31.5
3068,7.25
3069,3.5
3070,11.25
3071,39.5
3072,12.75
3073,36.5
3074,9.25
3075,15.75
3076,0.0
3077,20.25
3078,26.5
3079,30.5
3080,17.0
3081,32.25
3082,2.75
3083,41.75
3084,15.25
3085,32.5
3086,22.25
3087,9.25
3088,0.0
3089,26.0
3090,7.5
3091,67.0
3092,32.75
3093,16.0
3094,16.75
3095,0.0
3096,5.75
3097,14.0
3098,37.5
3099,6.0
3100,15.25
3101,5.25
3102,4.5
3103,26.25
3104,50.5
3105,14.75
3106,11.0
3107,10.5
3108,23.25
3109,23.0
3110,59.5
3111,4.75
3112,33.75
3113,47.25
3114,8.0
3115,15.5
3116,33.25
3117,7.25
3118,40.75
3119,14.75
3120,13.75
3121,9.0
3122,21.0
3123,34.75
3124,49.0
3125,16.75
3126,8.25
3127,25.0
3128,13.25
3129,21.0
3130,25.75
3131,11.25
3132,9.25
3133,19.75
3134,26.0
3135,17.75
3136,30.5
3137,24.75
3138,15.25
3139,32.75
3140,46.0
3141,18.25
3142,6.0
3143,24.0
3144,33.75
3145,29.25
3146,38.5
3147,44.5
3148,25.5
3149,15.0
3150,10.0
3151,15.25
3152,29.25
3153,17.75
3154,2.0
3155,33.0
3156,5.75
3157,22.0
3158,30.5
3159,12.0
3160,21.75
3161,24.5
3162,13.5
3163,27.0
3164,30.0
3165,30.5
3166,20.25
3167,7.0
3168,29.0
3169,8.75
3170,1.5
3171,36.25
3172,15.5
3173,6.25
3174,10.5
3175,47.25
3176,14.0
3177,28.25
3178,21.75
3179,22.5
3180,5.25
3181,17.25
3182,27.75
3183,20.75
3184,15.0
3185,1.25
3186,14.0
3187,21.5
3188,34.0
3189,33.0
3190,12.25
3191,22.0
3192,9.5
3193,21.75
3194,41.25
3195,37.0
3196,41.25
3197,15.0
3198,16.5
3199,-0.5
3200,26.0
3201,23.75
3202,12.75
3203,44.5
3204,16.5
3205,21.25
3206,38.5
3207,41.5
3208,9.5
3209,10.25
3210,11.75
3211,0.75
3212,52.25
3213,23.5
3214,44.0
3215,25.25
3216,51.25
3217,4.25
3218,3.25
3219,28.0
3220,26.25
3221,21.25
3222,20.25
3223,23.0
3224,0.0
3225,16.75
3226,14.25
3227,38.75
3228,26.5
3229,6.25
3230,42.25
3231,27.0
3232,20.75
3233,13.25
3234,48.0
3235,8.5
3236,23.75
3237,41.5
3238,23.75
3239,9.75
3240,24.0
3241,23.0
3242,0.0
3243,5.0
3244,52.25
3245,9.0
3246,4.25
3247,30.75
3248,0.0
3249,21.5
3250,33.25
3251,12.25
3252,10.75
3253,34.0
3254,7.75
3255,21.5
3256,11.75
3257,21.0
3258,11.25
3259,34.75
3260,22.75
3261,11.0
3262,51.25
3263,2.25
3264,21.0
3265,23.75
3266,42.0
3267,7.25
3268,21.75
3269,6.0
3270,15.0
3271,11.5
3272,13.0
3273,4.0
3274,19.75
3275,-0.5
3276,10.25
3277,28.25
3278,19.25
3279,20.25
3280,17.0
3281,25.25
3282,37.5
3283,16.5
3284,37.5
3285,0.0
3286,21.75
3287,38.5
3288,17.5
3289,57.0
3290,8.75
3291,45.0
3292,36.25
3293,26.75
3294,9.75
3295,37.75
3296,10.0
3297,6.75
3298,8.0
3299,6.0
3300,23.5
3301,37.5
3302,48.75
3303,26.75
3304,57.0
3305,27.0
3306,32.25
3307,15.0
3308,12.5
3309,17.0
3310,36.0
3311,40.5
3312,34.75
3313,6.0
3314,0.0
3315,57.75
3316,20.25
3317,57.75
3318,49.25
3319,5.25
3320,22.75
3321,4.0
3322,12.25
3323,40.0
3324,17.25
3325,0.0
3326,34.25
3327,15.5
3328,18.5
3329,24.75
3330,38.25
3331,30.25
3332,15.0
3333,5.5
3334,1.25
3335,21.75
3336,18.75
3337,45.5
3338,41.0
3339,21.0
3340,13.5
3341,28.0
3342,33.5
3343,23.75
3344,27.75
3345,16.25
3346,55.0
3347,3.5
3348,12.5
3349,0.0
3350,34.25
3351,10.5
3352,9.5
3353,13.75
3354,24.5
3355,23.75
3356,31.75
3357,47.25
3358,1.25
3359,10.75
3360,28.25
3361,27.5
3362,20.75
3363,44.0
3364,27.5
3365,26.75
3366,35.25
3367,61.0
3368,14.0
3369,24.25
3370,37.5
3371,38.0
3372,7.25
3373,5.5
3374,7.25
3375,24.5
3376,30.25
3377,20.25
3378,36.25
3379,9.5
3380,30.5
3381,22.75
3382,21.25
3383,7.75
3384,24.0
3385,46.75
3386,45.5
3387,16.0
3388,11.5
3389,16.5
3390,20.5
3391,27.5
3392,27.0
3393,5.5
3394,8.0
3395,33.75
3396,36.5
3397,13.0
3398,44.0
3399,3.5
3400,0.0
3401,51.75
3402,25.5
3403,21.5
3404,64.0
3405,33.25
3406,6.0
3407,26.0
3408,16.5
3409,3.0
3410,19.0
3411,28.75
3412,7.75
3413,29.0
3414,27.25
3415,2.75
3416,11.0
3417,12.0
3418,25.5
3419,34.5
3420,24.75
3421,7.75
3422,0.0
3423,23.75
3424,25.25
3425,12.0
3426,17.25
3427,8.0
3428,38.75
3429,16.5
3430,13.75
3431,14.5
3432,5.5
3433,9.0
3434,8.25
3435,1.25
3436,18.75
3437,10.0
3438,16.0
3439,0.0
3440,13.75
3441,5.25
3442,47.5
3443,12.5
3444,24.25
3445,8.75
3446,36.25
3447,66.75
3448,24.0
3449,41.0
3450,10.5
3451,5.25
3452,22.5
3453,13.0
3454,10.25
3455,24.25
3456,23.0
3457,1.5
3458,21.25
3459,28.75
3460,16.75
3461,34.25
3462,10.0
3463,14.25
3464,25.0
3465,9.25
3466,14.25
3467,28.75
3468,16.25
3469,16.25
3470,50.0
3471,6.75
3472,58.25
3473,18.5
3474,12.0
3475,23.5
3476,52.5
3477,26.25
3478,23.25
3479,35.5
3480,21.75
3481,21.75
3482,19.0
3483,0.0
3484,20.25
3485,19.0
3486,3.25
3487,15.5
3488,0.0
3489,12.75
3490,11.25
3491,3.5
3492,23.0
3493,5.5
3494,39.0
3495,28.25
3496,37.25
3497,22.25
3498,22.25
3499,28.25
3500,19.0
3501,39.75
3502,23.0
3503,37.5
3504,24.5
3505,25.0
3506,11.75
3507,21.5
3508,26.25
3509,31.0
3510,19.0
3511,25.75
3512,34.5
3513,37.25
3514,35.25
3515,25.5
3516,27.0
3517,77.25
3518,29.75
3519,25.5
3520,22.75
3521,16.75
3522,10.5
3523,23.5
3524,31.0
3525,25.0
3526,2.25
3527,11.0
3528,26.5
3529,26.5
3530,40.75
3531,11.25
3532,8.0
3533,27.0
3534,48.25
3535,16.0
3536,28.25
3537,5.25
3538,41.25
3539,38.5
3540,0.0
3541,71.75
3542,7.0
3543,38.5
3544,32.0
3545,13.0
3546,6.25
3547,18.5
3548,22.75
3549,28.75
3550,19.0
3551,33.0
3552,36.25
3553,9.5
3554,24.25
3555,5.0
3556,40.75
3557,25.25
3558,11.5
3559,10.5
3560,26.0
3561,1.0
3562,8.0
3563,14.75
3564,0.0
3565,10.0
3566,10.75
3567,6.75
3568,15.0
3569,31.25
3570,36.75
3571,49.5
3572,20.0
3573,32.5
3574,36.0
3575,19.25
3576,13.75
3577,12.5
3578,24.0
3579,5.75
3580,10.5
3581,11.25
3582,3.75
3583,41.75
3584,10.25
3585,64.0
3586,22.0
3587,65.75
3588,21.25
3589,3.25
3590,12.75
3591,1.5
3592,9.0
3593,14.5
3594,16.25
3595,15.5
3596,29.25
3597,17.25
3598,18.75
3599,3.0
3600,42.25
3601,12.75
3602,23.75
3603,16.5
3604,31.5
3605,20.0
3606,36.25
3607,29.5
3608,0.0
3609,31.5
3610,31.75
3611,24.25
3612,11.5
3613,46.0
3614,25.0
3615,30.25
3616,81.75
3617,13.25
3618,9.0
3619,71.5
3620,35.5
3621,2.0
3622,31.5
3623,48.5
3624,4.5
3625,22.75
3626,32.75
3627,20.0
3628,32.25
3629,10.75
3630,40.75
3631,19.0
3632,39.25
3633,5.0
3634,7.0
3635,7.25
3636,41.75
3637,52.25
3638,61.25
3639,40.75
3640,26.5
3641,27.25
3642,23.5
3643,7.0
3644,58.5
3645,4.75
3646,5.25
3647,36.25
3648,23.25
3649,46.5
3650,10.25
3651,13.0
3652,21.25
3653,54.0
3654,45.75
3655,42.75
3656,9.25
3657,24.0
3658,4.0
3659,5.25
3660,18.75
3661,11.0
3662,17.5
3663,23.5
3664,39.25
3665,24.0
3666,44.5
3667,3.0
3668,19.75
3669,12.0
3670,35.75
3671,51.25
3672,49.0
3673,17.25
3674,18.75
3675,39.25
3676,12.25
3677,16.5
3678,8.75
3679,22.75
3680,21.75
3681,6.25
3682,19.25
3683,53.0
3684,-1.0
3685,1.25
3686,20.5
3687,0.0
3688,34.5
3689,13.0
3690,11.25
3691,41.5
3692,38.5
3693,12.0
3694,48.25
3695,16.5
3696,53.5
3697,15.75
3698,2.75
3699,20.0
3700,12.25
3701,10.0
3702,22.5
3703,45.75
3704,0.0
3705,22.25
3706,19.75
3707,16.75
3708,7.5
3709,41.5
3710,15.75
3711,16.5
3712,13.75
3713,21.5
3714,11.5
3715,5.75
3716,23.75
3717,7.5
3718,0.0
3719,30.0
3720,9.25
3721,42.75
3722,22.5
3723,31.0
3724,30.5
3725,46.0
3726,4.75
3727,14.75
3728,23.0
3729,21.0
3730,36.75
3731,21.5
3732,47.0
3733,12.25
3734,70.0
3735,16.0
3736,44.25
3737,28.0
3738,30.5
3739,11.5
3740,44.5
3741,25.25
3742,3.5
3743,0.0
3744,29.0
3745,14.5
3746,64.0
3747,30.0
3748,19.25
3749,24.5
3750,0.0
3751,24.25
3752,39.0
3753,30.0
3754,3.25
3755,26.5
3756,23.25
3757,28.0
3758,50.0
3759,17.75
3760,39.0
3761,33.0
3762,14.25
3763,18.25
3764,11.0
3765,1.5
3766,29.0
3767,32.75
3768,48.75
3769,31.75
3770,5.25
3771,26.25
3772,27.75
3773,11.75
3774,15.5
3775,20.25
3776,25.75
3777,3.25
3778,48.25
3779,13.5
3780,22.75
3781,3.5
3782,12.75
3783,20.75
3784,39.75
3785,9.25
3786,26.0
3787,10.5
3788,28.0
3789,16.5
3790,50.0
3791,42.0
3792,40.25
3793,11.5
3794,30.5
3795,3.0
3796,22.5
3797,14.0
3798,4.75
3799,14.25
3800,52.5
3801,17.75
3802,10.75
3803,7.5
3804,42.25
3805,48.75
3806,16.75
3807,19.0
3808,3.5
3809,14.75
3810,17.25
3811,50.0
3812,5.25
3813,30.25
3814,11.0
3815,26.75
3816,21.5
3817,45.75
3818,21.25
3819,2.5
3820,10.5
3821,17.0
3822,8.5
3823,30.0
3824,12.25
3825,13.0
3826,38.5
3827,8.75
3828,35.5
3829,18.0
3830,33.5
3831,3.0
3832,21.75
3833,11.25
3834,19.75
3835,9.5
3836,31.5
3837,31.75
3838,51.5
3839,15.0
3840,18.25
3841,66.75
3842,6.25
3843,17.5
3844,11.5
3845,38.25
3846,22.5
3847,13.5
3848,1.0
3849,16.25
3850,28.75
3851,26.25
3852,41.0
3853,15.5
3854,16.0
3855,52.75
3856,10.0
3857,61.25
3858,46.25
3859,27.0
3860,26.5
3861,1.5
3862,19.5
3863,21.0
3864,22.25
3865,6.5
3866,7.25
3867,14.0
3868,11.5
3869,21.25
3870,3.5
3871,41.0
3872,34.75
3873,12.75
3874,22.5
3875,46.0
3876,38.75
3877,39.75
3878,14.75
3879,37.5
3880,32.75
3881,26.0
3882,19.25
3883,30.5
3884,26.25
3885,14.25
3886,7.5
3887,27.75
3888,3.5
3889,27.0
3890,-0.5
3891,37.5
3892,28.25
3893,23.0
3894,35.75
3895,42.25
3896,12.25
3897,23.25
3898,53.5
3899,33.0
3900,0.0
3901,10.75
3902,1.5
3903,61.5
3904,42.75
3905,9.0
3906,23.25
3907,13.5
3908,4.75
3909,50.25
3910,6.5
3911,17.5
3912,48.75
3913,14.5
3914,10.25
3915,5.5
3916,32.75
3917,19.5
3918,44.5
3919,11.25
3920,2.75
3921,9.75
3922,16.75
3923,45.5
3924,25.5
3925,21.25
3926,2.75
3927,26.25
3928,29.5
3929,13.25
3930,-0.5
3931,13.5
3932,3.5
3933,10.25
3934,10.25
3935,11.75
3936,58.25
3937,1.25
3938,15.75
3939,12.5
3940,35.0
3941,16.75
3942,56.75
3943,37.75
3944,34.75
3945,0.0
3946,6.0
3947,17.75
3948,21.25
3949,0.0
3950,18.0
3951,23.75
3952,49.5
3953,18.5
3954,5.5
3955,6.25
3956,27.5
3957,25.5
3958,4.25
3959,27.75
3960,25.75
3961,28.5
3962,0.0
3963,24.5
3964,24.0
3965,14.5
3966,19.25
3967,10.5
3968,48.25
3969,22.75
3970,10.75
3971,4.5
3972,14.0
3973,8.5
3974,24.25
3975,2.0
3976,12.0
3977,22.75
3978,17.25
3979,7.5
3980,3.5
3981,11.25
3982,21.5
3983,19.25
3984,27.0
3985,17.75
3986,49.25
3987,25.75
3988,35.25
3989,18.75
3990,9.5
3991,6.25
3992,29.75
3993,17.25
3994,16.25
3995,51.5
3996,0.0
3997,14.0
3998,30.75
3999,7.75
4000,29.25
4001,8.25
4002,27.25
4003,27.0
4004,19.0
4005,14.25
4006,-0.5
4007,12.25
4008,10.75
4009,0.75
4010,44.5
4011,-1.5
4012,6.5
4013,13.75
4014,31.75
4015,21.5
4016,25.5
4017,25.5
4018,32.75
4019,15.5
4020,50.0
4021,35.5
4022,32.25
4023,8.5
4024,26.75
4025,43.5
4026,14.75
4027,7.0
4028,25.0
4029,24.25
4030,8.75
4031,9.75
4032,24.5
4033,19.5
4034,25.0
4035,36.5
4036,42.75
4037,29.0
4038,38.25
4039,12.25
4040,-0.5
4041,5.0
4042,29.5
4043,32.0
4044,31.25
4045,23.75
4046,29.25
4047,41.0
4048,37.25
4049,8.0
4050,21.75
4051,23.25
4052,31.5
4053,45.25
4054,21.25
4055,53.25
4056,6.75
4057,32.0
4058,35.75
4059,61.75
4060,26.5
4061,7.25
4062,27.0
4063,4.75
4064,17.0
4065,45.25
4066,50.0
4067,32.75
4068,35.25
4069,32.25
4070,51.75
4071,11.5
4072,58.5
4073,14.75
4074,26.0
4075,4.75
4076,35.5
4077,30.25
4078,33.75
4079,7.5
4080,0.0
4081,41.0
4082,12.25
4083,53.5
4084,4.75
4085,44.75
4086,18.75
4087,43.25
4088,16.5
4089,34.75
4090,10.0
4091,12.0
4092,11.25
4093,38.0
4094,36.0
4095,16.25
4096,34.25
4097,56.5
4098,26.0
4099,35.75
4100,32.25
4101,43.0
4102,17.0
4103,0.0
4104,5.25
4105,19.0
4106,-0.5
4107,12.5
4108,52.75
4109,2.5
4110,19.25
4111,60.5
4112,10.75
4113,27.75
4114,28.0
4115,55.75
4116,16.5
4117,41.0
4118,8.0
4119,40.0
4120,29.5
4121,18.25
4122,29.75
4123,9.25
4124,9.0
4125,11.0
4126,24.75
4127,33.25
4128,1.5
4129,16.0
4130,31.5
4131,36.0
4132,12.25
4133,36.75
4134,44.25
